"","album_link","album_name","author","release_date","count","language","label","category","rate","rate_info","genre","song_count","song_link","song_name","v15","lyrics","colNames","class"
"509","https://www.xiami.com/album/2102963047","你不是我的-艾林儿","镜喜","2017.11.27",221,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#国语流行 Mandarin Pop","1","https://www.xiami.com/song/1798021609","你不是我的-艾林儿","221","[00:02.63]你不是我的
[00:05.64]作词：镜喜
[00:10.85]作曲：张瀚元
[00:12.83]演唱：艾林儿
[00:15.83]编曲：镜僖文化
[00:17.83]混缩：镜僖文化怀念
[00:19.03]监制：镜喜
[00:20.99]出品：镜僖文化
[00:21.99]
[00:22.03]你不是我的
[00:25.63]可我很想是你的
[00:29.23]淡淡的雨它在下着
[00:32.90]想你的心静静的
[00:36.64]
[00:37.39]你不是我的
[00:40.57]可我很想是你的
[00:44.25]唱着那首你爱的歌
[00:48.05]你现在在哪里呢
[00:50.77]
[00:51.60]一个人的寂寞你懂得
[00:55.02]感受着你的心跳也是甜蜜的
[00:58.83]也许注定和你擦肩而过了
[01:02.49]你的怀抱依然是我最暖的角落
[01:05.33]
[01:06.48]一个人的孤单你懂得
[01:10.01]为了那份爱我们都在努力着
[01:13.89]感受着你心底无奈的落寞
[01:17.72]虽然你不是我的
[01:20.87]我愿意永远是你的
[01:24.05]
[01:44.91]你不是我的
[01:48.22]可我很想是你的
[01:51.79]淡淡的雨它在下着
[01:55.41]想你的心静静的
[01:59.06]
[01:59.85]你不是我的
[02:03.19]可我很想是你的
[02:06.62]唱着那首你爱的歌
[02:10.63]你现在在哪里呢
[02:13.22]
[02:14.09]一个人的寂寞你懂得
[02:17.52]感受着你的心跳也是甜蜜的
[02:21.42]也许注定和你擦肩而过了
[02:24.97]你的怀抱依然是我最暖的角落
[02:28.07]
[02:28.92]一个人的孤单你懂得
[02:32.56]为了那份爱我们都在努力着
[02:36.36]感受着你心底无奈的落寞
[02:40.20]虽然你不是我的
[02:43.31]我愿意永远是你的
[02:45.82]
[02:51.39]一个人的寂寞你懂得
[02:55.03]感受着你的心跳也是甜蜜的
[02:58.92]也许注定和你擦肩而过了
[03:02.46]你的怀抱依然是我最暖的角落
[03:05.37]
[03:06.41]一个人的孤单你懂得
[03:09.77]为了那份爱我们都在努力着
[03:13.85]感受着你心底无奈的落寞
[03:17.66]虽然你不是我的
[03:20.84]我愿意永远是你的
[03:26.12]
收起",TRUE,"pop"
"510","https://www.xiami.com/album/2102961081","寂寞寂寞就好","赵佳欣","2017.11.25",7872,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#青少年流行 Teen Pop、#国语流行 Mandarin Pop、#流行 Pop","1","https://www.xiami.com/song/1798010538","寂寞寂寞就好","7872","还是原来那个我
不过流掉几公升泪所以变瘦
对着镜子我承诺
迟早我会还这张脸一堆笑容
不算什麽 爱错就爱错
早点认错 早一点解脱
我寂寞寂寞就好
这时候谁都别来安慰 拥抱
就让我一个人去痛到受不了 想到快疯掉
死不了就还好
我寂寞寂寞就好
你真的不用来我回忆里微笑
我就不相信我会笨到忘不了 赖着不放掉
人本来就寂寞的 借来的都该还掉
我总会把你戒掉
还是原来那个你
是我自己做梦你有改变什麽
再多的爱也没用
每个人有每个人的业障因果
会有什麽 什麽都没有
早点看破 才看得见以後
我寂寞寂寞就好
这时候谁都别来安慰 拥抱
就让我一个人去痛到受不了 想到快疯掉
死不了就还好
我寂寞寂寞就好
你真的不用来我回忆里 微笑
我就不相信我会笨到忘不了 赖着不放掉
人本来就寂寞的 我总会把你戒掉
收起",TRUE,"pop"
"511","https://www.xiami.com/album/2102960481","Mic Drop","idra kayne","2017.11.23",1256,"英语","Universal Music","录音室专辑",0,"（评分人数不足10人）","#欧美流行 Western Pop","10","https://www.xiami.com/song/1798006823","We Came from Dust","17","No lyrics available",TRUE,"pop"
"512","https://www.xiami.com/album/2103496991","Erhode Stigmes","yiannis parios","2017.11.23",30,"英语","Minos - EMI SA","录音室专辑",0,"（评分人数不足10人）","#欧美流行 Western Pop","13","https://www.xiami.com/song/1801552467","Pote Den Se Xehno (El Bimbo)","23","No lyrics available",TRUE,"pop"
"513","https://www.xiami.com/album/2103496664","Xarhakos-Parios","yiannis parios","2017.11.23",9,"英语","Minos - EMI SA","录音室专辑",0,"（评分人数不足10人）","#欧美流行 Western Pop","10","https://www.xiami.com/song/1801546121","Adiexodo","2","No lyrics available",TRUE,"pop"
"514","https://www.xiami.com/album/2102960336","我在鼓楼吃炸鸡","吴烜晖","2017.11.22",4924,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#流行 Pop、#陷阱说唱 Trap Rap","1","https://www.xiami.com/song/1798005376","我在鼓楼吃炸鸡","4924","[00:01.93]
[00:05.22]rap词：吴烜晖
[00:09.34]改编：吴烜晖
[00:13.89]编曲：吴烜晖
[00:20.62]
[00:21.92]da la la la...
[00:31.46]我走在鼓楼下面
[00:36.35]路在堵着
[00:39.47]雨后的阳光散落
[00:44.39]人们都出来了
[00:47.21]执着的迷惘的
[00:51.87]文艺青年很多
[00:54.86]如果我无聊了就会来这里坐坐
[01:01.42]
[01:02.69]我相信你们早已看见
[01:04.96]我的歌曲不只是片面
[01:06.87]期待已久的全新改变
[01:08.73]就由我来完美的呈现
[01:11.13]嘻哈 民谣 碰撞 新体验
[01:13.79]我在 鼓楼 吃炸鸡 就是表现
[01:14.79]整齐 排列 玩转字里行间
[01:16.03]站上了 这舞台 不说再见
[01:18.39]现在就 由我来 大声开讲
[01:20.25]我争取 最优秀 不是空想
[01:22.13]保留着 不平凡 美好理想
[01:24.15]音乐你 就是我 最初信仰
[01:26.24]不要争抢
[01:27.73]为了梦想
[01:28.19]梦想由我们做音乐来养
[01:30.58]三分天定
[01:31.35]七分靠拼
[01:32.10]泉州人告诉你爱拼会赢
[01:34.31]
[01:34.83]最近你变得很冷漠
[01:39.70]让我有些不知所措
[01:42.57]只是连约会 你都逃脱
[01:47.60]什么解释都不说
[01:50.15]不是我不知道
[01:54.72]爱情需要煎熬
[01:57.93]不是我没祈祷
[02:02.02]
[02:04.40]你就是我的菜
[02:06.38]想得到你的爱
[02:08.23]我喜欢你不仅仅是最简单的依赖
[02:11.96]我们 一直 期待 明天 的爱
[02:14.64]希望你不要离开
[02:16.09]时刻 坚持 信仰 未来
[02:18.11]一直拥有你的爱
[02:19.98]保持着保持着原有状态
[02:21.75]时间都不需要继续等待
[02:23.78]人民广场吃炸鸡就是现在
[02:25.52]请你大声告诉我你心中的爱
[02:27.43]对你充满 无限多的崇拜
[02:29.62]不仅仅是对你喜爱
[02:31.33]i am here 充满期待
[02:33.40]give me feel 不在等待我在鼓楼
[02:41.67]下一站人民广场站
[02:48.14]大吉大利大家一起吃鸡
[02:53.40]我在鼓楼
[02:55.28]我在鼓楼
[03:02.39]我在鼓楼
[03:06.38]我在人民广场吃着炸鸡
[03:10.01]而此时此刻你在哪里
[03:14.06]虽然或许你在声东击西
[03:17.82]但疲倦已让我懒得怀疑
收起",TRUE,"pop"
"515","https://www.xiami.com/album/2102955373","圆梦","江波","2017.11.21",246,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#国语流行 Mandarin Pop","1","https://www.xiami.com/song/1797961695","圆梦","246","圆梦

作词：江波
作曲：江波
演唱：江波

我们揣着梦想奔袭
不怕坎坷不怕路崎岖
同为那个坚定信念
让我们都无畏无惧
意志化作无穷动力
一起奔着目标冲击
历经多少风风雨雨
终于迎来今天的胜利
今天我们放声高唱
委屈压抑在纵情释放
任凭热泪在脸上流淌
只为这来之不易的荣光
今天我们激情高涨
心花象火焰一样绽放
团队精神给我们力量
明天明天我们再创辉煌

意志化作无穷动力
一起奔着目标冲击
历经多少风风雨雨
终于迎来今天的胜利
今天我们放声高唱
委屈压抑在纵情释放
任凭热泪在脸上流淌
只为这来之不易的荣光
今天我们激情高涨
心花象火焰一样绽放
团队精神给我们力量
明天明天我们再创辉煌

今天我们放声高唱
委屈压抑在纵情释放
任凭热泪在脸上流淌
只为这来之不易的荣光
今天我们激情高涨
心花象火焰一样绽放
团队精神给我们力量
明天明天我们再创辉煌
收起",TRUE,"pop"
"516","https://www.xiami.com/album/2102944320","东北歌谣","赵果","2017.11.19",3554,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#城市民谣 Urban Folk、#国语流行 Mandarin Pop","1","https://www.xiami.com/song/1797851727","东北歌谣-赵果","3554","东北歌谣



北方的冬天嘎嘎的冷
守在东北老家你那都不动
说这里一草一木人都有感情
哪都没家好 心最实诚
人老了总是爱唠叨
什么时候能成个家多好
想抱个孙子在外面闹
也给他唱我童年的歌谣
月儿明风儿静树叶遮窗棂
这首歌唱的就是当年那个曲儿啊
在我心里总是暖烘烘
月儿明风儿静树叶遮窗棂
东北话还是那么亲切好听
讲究的人不会忘养育他的东北情

北方的冬天嘎嘎的冷
守在东北老家你那都不动
说这里一草一木人都有感情
哪都没家好 心最实诚
人老了总是爱唠叨
什么时候能成个家多好
想抱个孙子在外面闹
也给他唱我童年的歌谣
月儿明风儿静树叶遮窗棂
这首歌唱的就是当年那个曲儿啊
在我心里总是暖烘烘
月儿明风儿静树叶遮窗棂
东北话还是那么亲切好听
讲究的人不会忘养育他的东北情
收起",TRUE,"pop"
"517","https://www.xiami.com/album/2102944250","全天下一家人","罗永乾","2017.11.18",106,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#独立流行 Indie Pop、#国语流行 Mandarin Pop、#流行 Pop","1","https://www.xiami.com/song/1797851378","全天下一家人","106","全天下一家人

词：罗永乾
曲：罗永乾
演唱：罗永乾

伸出援手
来帮助我们身边
需要帮助的人
在我们的身边
有着我们需要帮助的家人
他们都是需要我们的家人
来伸出援助之手
帮助我们的家人
你要坚强
因为我们都是你的家人
你要坚强
因为我们都是你的家人
有我们在
你的世界就不会灭亡
全天下都是一家人
伸出援手
来帮助我们的家人
你要坚强
我们都是你身边的家人
有我们在
你的世界就不会灭亡
全天下都是一家人
伸出援手
来帮助我们的家人
你要坚强
我们都是你身边的家人
有我们在
你的世界就不会灭亡
收起",TRUE,"pop"
"518","https://www.xiami.com/album/2102939926","呼吸决定","鱼麦扣","2017.11.16",46000,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#国语流行 Mandarin Pop","1","https://www.xiami.com/song/1797771321","呼吸决定(吉他男声版)（原唱：Fine乐团）","46000","作曲 : 刘冠南
作词 : 刘冠南
嗨~怎么那么坏
才两天就深爱
说的好像真爱
我对你说 嗨~
今天有没有恋爱
是否谈了又甩
还说难遇真爱
我要你现在
把丑事都说出来 oh
才会听你表白
听你说你是真的喜欢我
真的想谈恋爱了
那就让情绪决定
听呼吸频率
跟感觉旅行
大不了不谈感情
just do what i suppose to do
你也不用再演戏
怪我不爱你
是你的决定
每句话在我心里
清清楚楚的说你想离去
我要你现在
把丑事都说出来 oh
才会听你表白
听你说你是真的喜欢我
真的想谈恋爱了
那就让情绪决定
听呼吸频率
跟感觉旅行
大不了不谈感情
just do what i suppose to do
你也不用再演戏
怪我不爱你
是你的决定
每句话在我心里
清清楚楚的说你想离去
oh~
end
收起",TRUE,"pop"
"519","https://www.xiami.com/album/2103494429","14 Megala Tragoudia","Manos Papadakis","2017.11.16",9,"英语","EMI Greece","录音室专辑",0,"（评分人数不足10人）","#欧美流行 Western Pop","14","https://www.xiami.com/song/1801521654","Tha Ta Kapso Ta Lefta Mou","0","No lyrics available",TRUE,"pop"
"520","https://www.xiami.com/album/2103496732","14 Megala Tragoudia","Stratos Pagioumtzis","2017.11.16",0,"英语","EMI Greece","录音室专辑",0,"（评分人数不足10人）","#欧美流行 Western Pop","14","https://www.xiami.com/song/1801542950","Stis Pedelis Ta Vouna","0","No lyrics available",TRUE,"pop"
"521","https://www.xiami.com/album/2102931834","有个傻瓜爱过你","刘春雨","2017.11.14",26000,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#国语流行 Mandarin Pop","1","https://www.xiami.com/song/1797678971","有个傻瓜爱过你--刘春雨","26000","有个傻瓜爱过你
作词/Lyrics：海子
作曲/Composer：海子
演唱/Singer：刘春雨
监制/Executive Producer：刘晓洪
出品人/Producer：石太锋
编曲/Arranger：何东亮
录音/Dubbing：柯羽
混音/Mixing Engineer：周晓明
和声/Harmony：樊竹青
出品公司/Production Company：唐古音乐工作室
发行公司/Distribution Firm：乐动时代(Joyous Times)
谁知道能和你又相遇
未曾开口却已是眼含泪滴
天空偏偏又下起了雨
是否上天也是在为我哭泣
你我依然还是擦肩而去
其实我想留住你
让时间都停住
只有我和你
让我想说的都说出去
有个傻瓜曾经爱过你
曾对你是那么死心塌地
只怪我没勇气
从不敢告诉你
怕只怕你会笑我太痴迷
有个傻瓜曾经爱过你
你的笑容让我心跳不已
我选择了放弃
不是我不爱你
只有把这份真爱藏心底
因为我爱你
你我依然还是擦肩而去
其实我想留住你
让时间都停住
只有我和你
让我想说的都说出去
有个傻瓜曾经爱过你
曾对你是那么死心塌地
只怪我没勇气
从不敢告诉你
怕只怕你会笑我太痴迷
有个傻瓜曾经爱过你
你的笑容让我心跳不已
我选择了放弃
不是我不爱你
只有把这份真爱藏心底
有个傻瓜曾经爱过你
曾对你是那么死心塌地
只怪我没勇气
从不敢告诉你
怕只怕你会笑我太痴迷
有个傻瓜曾经爱过你
你的笑容让我心跳不已
我选择了放弃
不是我不爱你
只有把这份真爱藏心底
因为我爱你
收起",TRUE,"pop"
"522","https://www.xiami.com/album/2102931551","难忘的过客--孙绍俊","刘春雨","2017.11.14",263,"国语","雨音传媒","录音室专辑",0,"（评分人数不足10人）","#国语流行 Mandarin Pop","2","https://www.xiami.com/song/1797676778","难忘的过客--孙绍俊","136","No lyrics available",TRUE,"pop"
"523","https://www.xiami.com/album/2103599170","Mash-up","陆人计划","2017.11.12",92000,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#流行 Pop","1","https://www.xiami.com/song/1802372307","张悬/草东没有派对——蓝天白云 | 山海 | 情歌（Cover）（陆人计划Remix）","92000","想起我不喜欢的
也如今它们四散无寻
看来多么陌生
我去注视变得再也不疏离
今如旧的 昨天比较新
新 让我感觉好奇 怀疑 恐惧 有心

他明白 他明白 我给不起
于是转身向山里走去
他明白 他明白 我给不起
于是转身向大海走去
我听见那少年的声音
在还有未来的过去
渴望着 美好结局
却没能成为自己
他明白 他明白 我给不起
（蓝天白云 当你离去）
于是转身向山里走去
他明白 他明白 我给不起
（蓝天白云 当你离去）
于是转身向大海走去
我曾经眼里只有你
我曾经眼里只有你
我曾经眼里只有你
他明白 他明白 我给不起
（杀了TA 顺便杀了我）
于是转身向山里走去
（拜托你了）
他明白 他明白 我给不起
（杀了TA 顺便杀了我）
于是转身向大海走去
（拜托你了）
收起",TRUE,"pop"
"524","https://www.xiami.com/album/2102923944","Lisa-cover version","王小刚音乐工作室","2017.11.11",26000,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#流行 Pop","5","https://www.xiami.com/song/1797644550","消愁-Lisa","20000","消愁
作词：毛不易
作曲：毛不易
当你走进这欢乐场
背上所有的梦与想
各色的脸上各色的妆
没人记得你的模样
三巡酒过你在角落
固执的唱着苦涩的歌
听他在喧嚣里被淹没
你拿起酒杯对自己说
一杯敬朝阳 一杯敬月光
唤醒我的向往 温柔了寒窗
于是可以不回头地逆风飞翔
不怕心头有雨 眼底有霜
一杯敬故乡 一杯敬远方
守着我的善良 催着我成长
所以南北的路从此不再漫长
灵魂不再无处安放
一杯敬明天 一杯敬过往
支撑我的身体 厚重了肩膀
虽然从不相信所谓山高水长
人生苦短何必念念不忘
一杯敬自由 一杯敬死亡
宽恕我的平凡 驱散了迷惘
好吧天亮之后总是潦草离场
清醒的人最荒唐
好吧天亮之后总是潦草离场
清醒的人最荒唐
收起",TRUE,"pop"
"525","https://www.xiami.com/album/2102932139","幸福在线-云菲菲","李俊伟","2017.11.10",5337,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#流行 Pop","1","https://www.xiami.com/song/1797680933","幸福在线-云菲菲","5337","No lyrics available",TRUE,"pop"
"526","https://www.xiami.com/album/2102921898","狼的忏悔","杨世民","2017.11.10",134,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#流行 Pop","1","https://www.xiami.com/song/1797520702","狼的忏悔","134","狼的忏悔-杨世民
正午的阳光 闪烁着光芒
照耀着荒凉 秃鹰在昏黄天空翱翔
撒哈拉饿狼 脚步很彷徨
滚烫的绝望 是饥饿刺中胸膛
没有选择 梦的颜色
上天注定我扮演现实残酷无情的角色
没有快乐 注定寂寞
不得不用你生命换我继续跳动的脉搏
请原谅我

微弱的星光 照不到天堂
伪装的倔强 游荡在黑暗角落呐喊
嘲笑中成长 泪水被遗忘
把时间看穿 跟欲望刺中胸膛
没有选择 梦的颜色
上天注定我扮演现实残酷无情的角色
没有快乐 注定寂寞
不得不用你生命换我继续跳动的脉搏
阿弥陀佛 解开困惑
谁在乎换我面对是非因果换所有的错
受尽折磨 回忆干渴
才发现自己的心太过脆弱 坚强的活着
谁怜悯我

歌词制作上传：Whatever
收起",TRUE,"pop"
"527","https://www.xiami.com/album/2102921886","何必执着一张脸","莫小为","2017.11.09",352,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#国语流行 Mandarin Pop、#流行 Pop","1","https://www.xiami.com/song/1797520687","何必执着一张脸","352","No lyrics available",TRUE,"pop"
"528","https://www.xiami.com/album/2102924468","14 Megala Tragoudia","Nikos Nomikos","2017.11.09",4,"英语","EMI Greece","录音室专辑",0,"（评分人数不足10人）","#欧美流行 Western Pop","14","https://www.xiami.com/song/1797559469","Zito Mou","0","No lyrics available",TRUE,"pop"
"529","https://www.xiami.com/album/2103784603","Olympyc","Olympus","2017.11.09",3,"英语","Pomm_elo","录音室专辑",0,"（评分人数不足10人）","#欧美流行 Western Pop","12","https://www.xiami.com/song/1803578971","Carolina","0","No lyrics available",TRUE,"pop"
"530","https://www.xiami.com/album/2102932114","谁的青春不曾迷惘","康康尔","2017.11.07",22000,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#民谣流行 Folk Pop、#国语流行 Mandarin Pop、#校园民谣 Campus Folk","10","https://www.xiami.com/song/1797680843","想带你去看橘子洲烟火","1183","No lyrics available",TRUE,"pop"
"531","https://www.xiami.com/album/2102943340","风","凉都心弦","2017.11.06",276,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#流行 Pop","1","https://www.xiami.com/song/1797839673","风之裙摆","276","No lyrics available",TRUE,"pop"
"532","https://www.xiami.com/album/2102907001","冬天","大漠聆雨","2017.11.05",528,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#民谣流行 Folk Pop、#独立流行 Indie Pop、#国语流行 Mandarin Pop","1","https://www.xiami.com/song/1797270544","躺在你的衣柜（Cover 陈绮贞）","528","你的毛衣跟着我回家了
我把它摆在我的房间
它曾经陪你走过几条街
它曾经陪你喝了好几杯 冰的咖啡
陪你远走高飞 拍照留念
也曾经静静的躺在你的衣柜
你的毛衣跟着我回家了
我把它摆在我的房间
它这样覆盖了我的冬天
它就要刺痛了我最敏锐 爱的幻觉
陪你远走高飞 拍照留念
天热了静静的躺在你的衣柜
我的冬天 就要来了
我的冬天 就要来了
你的身体跟着我回家了
我把它摆在我的床边
它曾经被你暂时借给谁
它现在静静的躺在我的衣柜
天热了静静的躺在我的衣柜
我的冬天 就要来了
我的冬天 我的冬天
收起",TRUE,"pop"
"533","https://www.xiami.com/album/2102905946","回首刹那","飞歌","2017.11.05",63,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#国语流行 Mandarin Pop、#流行 Pop","1","https://www.xiami.com/song/1797267144","回首刹那 飞歌","63","[00:03.76]歌曲：回首刹那
[00:09.49]作词：画画
[00:15.13]作曲：兰天
[00:18.73]原唱：飞歌
[00:22.08]字幕制作：飞歌
[00:27.23]曾经那样的喧哗
[00:33.66]化作无言的时光
[00:40.10]独对那一片天空
[00:45.70]没有了任何的光芒
[00:52.84]曾经柔情的相遇
[00:59.22]化作隔夜的忧伤
[01:05.65]我用孤独的心情
[01:11.28]走过了时光的长廊
[01:18.46]多想回到过往
[01:24.45]那梦回时的温柔港
[01:30.49]抒一纸相思的浪花
[01:36.85]你是我唯一的念想
[01:44.03]多想锁住时光
[01:49.67]秋的光阴分外清爽
[01:56.06]循着声音传来的方向
[02:02.52]你就站在那里凝望
[02:12.60]歌曲：回首刹那
[02:19.68]作词：画画
[02:24.94]作曲：兰天
[02:27.80]原唱：飞歌
[02:30.47]字幕制作：飞歌
[02:35.21]曾经柔情的相遇
[02:41.63]化作隔夜的忧伤
[02:48.05]我用孤独的心情
[02:53.67]走过了时光的长廊
[03:00.85]多想回到过往
[03:06.81]那梦回时的温柔港
[03:12.87]抒一纸相思的浪花
[03:19.32]你是我唯一的念想
[03:26.47]多想锁住时光
[03:32.08]秋的光阴分外清爽
[03:38.42]循着声音传来的方向
[03:44.84]你就站在那里凝望
[03:51.19]回首刹那
[03:54.35]只是一片凄凉
[04:01.34][飞歌原创音乐制作]
[04:04.57][2017.11]
收起",TRUE,"pop"
"534","https://www.xiami.com/album/2102905439","再说一句我爱你","一只舟","2017.11.03",48000,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#国语流行 Mandarin Pop","1","https://www.xiami.com/song/1797264440","再说一句我爱你 一只舟上传作品","48000","[00:00.71]再说一句我爱你
[00:04.45]作词：一只舟
[00:08.04]作曲：一只舟
[00:11.77]演唱：一只舟
[00:15.72]后期制作：一只舟
[00:19.62]一只舟原创作品
[00:42.77]我们一起走过的路
[00:46.57]有甜蜜也有苦涩
[00:51.27]无数个不眠的夜晚
[00:55.47]相思折磨着我
[00:59.77]前尘后世的轮回中
[01:04.03]多少个无可奈何
[01:08.31]我们的爱活在如果
[01:12.51]注定是没结果
[01:16.31]啊今生不能在一起
[01:20.60]我会来生等着你
[01:25.25]等着你等着你
[01:29.15]再说一句我爱你
[01:33.34]啊今生注定要分离
[01:37.64]我会把你放心底
[01:42.35]把快乐全给你
[01:46.18]把悲伤留给自己
[01:52.41]今生我们不能够在一起
[01:59.58]我会在来生等着你
[02:03.23]等着你
[02:04.94]我会永远的等着你
[02:07.77]我会把你放在我的心里
[02:11.46]好好的去珍惜
[02:14.94]再对你说一句我爱你
[02:29.36]点燃伤心的香烟
[02:33.15]回忆着爱的画面
[02:37.91]泪水中浮现出你的脸
[02:42.05]还有你曾经的誓言
[02:46.45]红尘中我们有缘相遇
[02:50.59]却始终无缘相伴
[02:54.84]曲终人散往事如烟
[02:59.19]爱已走到终点
[03:02.98]啊今生不能在一起
[03:07.19]我会下辈子等着你
[03:12.03]等着你等着你
[03:15.73]等着和你再次相遇
[03:20.07]啊今生注定要分离
[03:24.27]我会把你放心里
[03:29.07]放心底去珍惜
[03:32.81]再说一句我爱你
[03:37.11]啊今生不能在一起
[03:41.36]我会下辈子等着你
[03:46.11]等着你等着你
[03:49.80]等着和你再次相遇
[03:54.25]啊今生注定要分离
[03:58.40]我会把你放心里
[04:03.15]放心底去珍惜
[04:06.94]再说一句我爱你
[04:11.29]放心地去珍惜
[04:25.86]再说一句我爱你
[04:15.59]
收起",TRUE,"pop"
"535","https://www.xiami.com/album/2102901428","走不知路","蔡秋凤","2017.11.02",25000,"闽南语","华特国际","录音室专辑",0,"（评分人数不足10人）","#闽南语流行 Bân-lâm-gú Pop","10","https://www.xiami.com/song/1797189680","生命的灵魂","0","No lyrics available",TRUE,"pop"
"536","https://www.xiami.com/album/2102905332","SMILE LOOK AND DOWN","GillBear","2017.11.02",50,"英语","独立发行","录音室专辑",0,"（评分人数不足10人）","#流行 Pop、#未来贝斯 Future Bass","1","https://www.xiami.com/song/1797264040","SMILE LOOK AND DOWN","50","No lyrics available",TRUE,"pop"
"537","https://www.xiami.com/album/2102963835","9420","cool-啥声音","2017.10.31",8295,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#流行 Pop","1","https://www.xiami.com/song/1798086854","9420（翻唱版）","8296","手牵手一起走在幸福的大街
微风缓缓的吹来你我相依偎
爱的目光如此的热烈
这份爱就像是在燃烧的火堆
炽热的火焰如同盛开的玫瑰
不管白天黑夜继续的沉醉
整个世界弥漫
薄荷般的气味
耳边
你的呢喃不停吹
所有
孤单寂寞 都被悄悄震碎
你的眼神就像
流淌着的河水
流进
我的身体润心扉
洗涤
所有悲伤烦恼带来安慰
关于我们
我只想说
简单一句
就是爱你
比翼双飞
金蝉做媒
天造地设的一对
手牵手一起走在幸福的大街
微风缓缓的吹来你我相依偎
爱的目光如此的热烈
这份爱就像是在燃烧的火堆
炽热的火焰如同盛开的玫瑰
不管白天黑夜继续的沉醉
整个世界弥漫
薄荷般的气味
耳边
你的呢喃不停吹
所有
孤单寂寞都被悄悄震碎
你的眼神就像
流淌着的河水
流进
我的身体润心扉
洗涤
所有悲伤烦恼带来安慰
关于我们
我只想说
简单一句
就是爱你
比翼双飞
金蝉做媒
天造地设的一对
关于我们
我只想说
简单一句
就是爱你
比翼双飞
金蝉做媒
天造地设的一对
-
收起",TRUE,"pop"
"538","https://www.xiami.com/album/2102908989","我听说海那边是你","馮湋淋","2017.10.31",1925,"国语","独立发行","录音室专辑",0,"（评分人数不足10人）","#独立摇滚 Indie Rock、#独立民谣 Indie Folk、#流行 Pop","10","https://www.xiami.com/song/1797278172","围困","35","No lyrics available",TRUE,"pop"
"539","https://www.xiami.com/album/2102900417","你我是今生的缘-刘春雨","刘春雨","2017.10.30",1700,"国语","雨音传媒","录音室专辑",0,"（评分人数不足10人）","#国语流行 Mandarin Pop、#流行 Pop","2","https://www.xiami.com/song/1797146675","你我是今生的缘--刘春雨","1359","《你我是今生的缘》

演唱；刘春雨
作词：游龙&天意
作曲：刘春雨
编曲：姜　山
监制: 刘春雨

【雨音传媒】荣誉出品

推开窗让心沐浴阳光
微风送来你醉人的发香
多想我亲手为你来梳妆
让美丽永陪伴你身旁
仰望窗外天空皎洁月光
仿佛看到你微笑的脸庞
永远依偎在我宽阔胸膛
把温柔甜蜜留在你梦乡
牵手走进爱情的殿堂
让爱插上美丽的翅膀
这就是我们今生的缘
龙凤吉祥并蒂花香
携手遨游人生的海洋
今生有你爱不会迷航
千歌万曲声声悠扬
幸福美满地久天长

作词：游龙&天意
作曲：刘春雨
编曲：姜　山
演唱: 刘春雨
后期：洋洋

仰望窗外天空皎洁月光
仿佛看到你微笑的脸庞
永远依偎在我宽阔胸膛
把温柔甜蜜留在你梦乡
牵手走进爱情的殿堂
让爱插上美丽的翅膀
这就是我们今生的缘
龙凤吉祥并蒂花香
携手遨游人生的海洋
今生有你爱不会迷航
千歌万曲声声悠扬
幸福美满地久天长
牵手走进爱情的殿堂
让爱插上美丽的翅膀
这就是我们今生的缘
龙凤吉祥并蒂花香
携手遨游人生的海洋
今生有你爱不会迷航
千歌万曲声声悠扬
幸福美满地久天长
收起",TRUE,"pop"
